year,bpld,agg educd,perwt
2009,china,Less than HS,10846.0
2009,china,Some College,13981.0
2009,hong kong,BA or More,2142.0
2009,hong kong,HS,512.0
2009,hong kong,Less than HS,615.0
2009,hong kong,Some College,1695.0
2009,taiwan,BA or More,7652.0
2009,taiwan,HS,1362.0
2009,taiwan,Less than HS,804.0
2009,taiwan,Some College,4499.0
2009,japan,BA or More,11437.0
2009,japan,HS,2126.0
2009,japan,Less than HS,142.0
2009,japan,Some College,5212.0
2009,korea,BA or More,22126.0
2009,korea,HS,4835.0
2009,korea,Less than HS,838.0
2009,korea,Some College,9987.0
2009,"east asia, ns",BA or More,149.0
2009,"east asia, ns",HS,188.0
2009,"east asia, ns",Some College,305.0
2009,cambodia (kampuchea),BA or More,320.0
2009,cambodia (kampuchea),HS,429.0
2009,cambodia (kampuchea),Less than HS,1408.0
2009,cambodia (kampuchea),Some College,492.0
2009,indonesia,BA or More,2031.0
2009,indonesia,HS,323.0
2009,indonesia,Less than HS,268.0
2009,indonesia,Some College,1116.0
2009,laos,BA or More,72.0
2009,laos,HS,134.0
2009,laos,Less than HS,1624.0
2009,laos,Some College,238.0
2009,malaysia,BA or More,440.0
2009,malaysia,Some College,160.0
2009,philippines,BA or More,41801.0
2009,philippines,HS,10629.0
2009,philippines,Less than HS,5928.0
2009,philippines,Some College,22325.0
2009,singapore,BA or More,1499.0
2009,singapore,Less than HS,156.0
2009,singapore,Some College,311.0
2009,thailand,BA or More,5444.0
2009,thailand,HS,985.0
2009,thailand,Less than HS,1498.0
2009,thailand,Some College,1501.0
2009,vietnam,BA or More,2497.0
2009,vietnam,HS,9297.0
2009,vietnam,Less than HS,9208.0
2009,vietnam,Some College,6345.0
2009,afghanistan,BA or More,374.0
2009,afghanistan,HS,856.0
2009,afghanistan,Less than HS,911.0
2009,afghanistan,Some College,938.0
2009,india,BA or More,54349.0
2009,india,HS,6213.0
2009,india,Less than HS,6103.0
2009,india,Some College,4535.0
2009,bangladesh,BA or More,436.0
2009,bangladesh,HS,119.0
2009,bangladesh,Less than HS,320.0
2009,bangladesh,Some College,824.0
2009,burma (myanmar),BA or More,1760.0
2009,burma (myanmar),HS,663.0
2009,burma (myanmar),Less than HS,332.0
2009,burma (myanmar),Some College,652.0
2009,pakistan,BA or More,2384.0
2009,pakistan,HS,421.0
2009,pakistan,Less than HS,689.0
2009,pakistan,Some College,555.0
2009,sri lanka (ceylon),BA or More,476.0
2009,sri lanka (ceylon),HS,287.0
2009,sri lanka (ceylon),Less than HS,124.0
2009,sri lanka (ceylon),Some College,1526.0
2009,iran,BA or More,6240.0
2009,iran,HS,6013.0
2009,iran,Less than HS,1436.0
2009,iran,Some College,4013.0
2009,nepal,BA or More,346.0
2009,nepal,Less than HS,324.0
2009,nepal,Some College,238.0
2009,iraq,BA or More,978.0
2009,iraq,HS,953.0
2009,iraq,Less than HS,2198.0
2009,iraq,Some College,726.0
2009,israel/palestine,BA or More,653.0
2009,israel/palestine,HS,399.0
2009,israel/palestine,Some College,579.0
2009,jordan,BA or More,943.0
2009,jordan,HS,463.0
2009,jordan,Less than HS,79.0
2009,kuwait,HS,60.0
2009,lebanon,BA or More,335.0
2009,lebanon,HS,433.0
2009,lebanon,Less than HS,363.0
2009,lebanon,Some College,706.0
2009,saudi arabia,BA or More,1959.0
2009,saudi arabia,HS,355.0
2009,saudi arabia,Some College,515.0
2009,syria,BA or More,409.0
2009,syria,HS,264.0
2009,syria,Less than HS,262.0
2009,syria,Some College,315.0
2009,turkey,BA or More,863.0
2009,turkey,HS,113.0
2009,turkey,Less than HS,494.0
2009,turkey,Some College,92.0
2009,yemen arab republic (north),HS,245.0
2009,yemen arab republic (north),Less than HS,339.0
2009,"asia, nec/ns",BA or More,1047.0
2009,"asia, nec/ns",HS,332.0
2009,"asia, nec/ns",Less than HS,822.0
2009,"asia, nec/ns",Some College,476.0
2009,algeria,Some College,390.0
2009,egypt/united arab rep,BA or More,2963.0
2009,egypt/united arab rep,HS,1579.0
2009,egypt/united arab rep,Some College,808.0
2009,morocco,BA or More,507.0
2009,sudan,HS,78.0
2009,"north africa, ns",BA or More,92.0
2009,ghana,BA or More,247.0
2009,ghana,Less than HS,205.0
2009,ghana,Some College,111.0
2009,nigeria,BA or More,1260.0
2009,nigeria,HS,600.0
2009,nigeria,Less than HS,300.0
2009,nigeria,Some College,1135.0
2009,senegal,BA or More,131.0
2009,sierra leone,BA or More,224.0
2009,sierra leone,Less than HS,68.0
2009,sierra leone,Some College,247.0
2009,"western africa, ns",BA or More,72.0
2009,"western africa, ns",HS,188.0
2009,"western africa, ns",Some College,112.0
2009,ethiopia,BA or More,528.0
2009,ethiopia,HS,1342.0
2009,ethiopia,Less than HS,242.0
2009,ethiopia,Some College,1091.0
2009,kenya,BA or More,207.0
2009,kenya,Less than HS,69.0
2009,kenya,Some College,203.0
2009,somalia,Less than HS,56.0
2009,tanzania,BA or More,71.0
2009,"eastern africa, nec/ns",Some College,89.0
2009,eritrea,BA or More,114.0
2009,eritrea,HS,465.0
2009,eritrea,Less than HS,357.0
2009,eritrea,Some College,337.0
2009,cameroon,Some College,110.0
2009,south africa (union of),BA or More,1535.0
2009,south africa (union of),HS,282.0
2009,south africa (union of),Some College,137.0
2009,"africa, ns/nec",BA or More,371.0
2009,"africa, ns/nec",Some College,579.0
2009,australia,BA or More,2685.0
2009,australia,HS,1106.0
2009,australia,Less than HS,70.0
2009,australia,Some College,1605.0
2009,new zealand,BA or More,1019.0
2009,new zealand,HS,220.0
2009,new zealand,Some College,68.0
2009,fiji,BA or More,941.0
2009,fiji,HS,1016.0
2009,fiji,Less than HS,1328.0
2009,fiji,Some College,1885.0
2009,tonga,HS,181.0
2009,tonga,Less than HS,367.0
2009,tonga,Some College,354.0
2009,micronesia,Less than HS,161.0
2009,other n.e.c,HS,83.0
2009,other n.e.c,Less than HS,339.0
2009,other n.e.c,Some College,204.0
2010,"samoa, 1940-1950",HS,40.0
2010,canada,BA or More,6915.0
2010,canada,HS,726.0
2010,canada,Less than HS,571.0
2010,canada,Some College,4135.0
2010,mexico,BA or More,21986.0
2010,mexico,HS,84333.0
2010,mexico,Less than HS,191215.0
2010,mexico,Some College,33013.0
2010,belize/british honduras,BA or More,321.0
2010,belize/british honduras,Some College,825.0
2010,costa rica,BA or More,272.0
2010,costa rica,HS,112.0
2010,costa rica,Less than HS,193.0
2010,costa rica,Some College,131.0
2010,el salvador,BA or More,2523.0
2010,el salvador,HS,12283.0
2010,el salvador,Less than HS,22959.0
2010,el salvador,Some College,5747.0
2010,guatemala,BA or More,2011.0
2010,guatemala,HS,7052.0
2010,guatemala,Less than HS,27627.0
2010,guatemala,Some College,3570.0
2010,honduras,BA or More,228.0
2010,honduras,HS,1443.0
2010,honduras,Less than HS,4372.0
2010,honduras,Some College,767.0
2010,nicaragua,BA or More,680.0
2010,nicaragua,HS,916.0
2010,nicaragua,Less than HS,1148.0
2010,nicaragua,Some College,530.0
2010,panama,HS,62.0
2010,panama,Some College,117.0
2010,cuba,BA or More,793.0
2010,cuba,HS,656.0
2010,cuba,Less than HS,653.0
2010,cuba,Some College,1241.0
2010,dominican republic,BA or More,131.0
2010,dominican republic,Less than HS,186.0
2010,dominican republic,Some College,405.0
2010,haiti,Less than HS,555.0
2010,jamaica,BA or More,210.0
2010,jamaica,HS,335.0
2010,jamaica,Less than HS,134.0
2010,jamaica,Some College,198.0
2010,bahamas,BA or More,50.0
2010,trinidad and tobago,BA or More,70.0
2010,trinidad and tobago,Some College,170.0
2010,"west indies, ns",BA or More,78.0
2010,argentina,BA or More,715.0
2010,argentina,HS,332.0
2010,argentina,Less than HS,85.0
2010,argentina,Some College,706.0
2010,bolivia,BA or More,258.0
2010,bolivia,HS,82.0
2010,bolivia,Some College,73.0
2010,brazil,BA or More,4730.0
2010,brazil,HS,302.0
2010,brazil,Less than HS,643.0
2010,brazil,Some College,1746.0
2010,chile,BA or More,471.0
2010,chile,Some College,1253.0
2010,colombia,BA or More,1829.0
2010,colombia,HS,1306.0
2010,colombia,Less than HS,539.0
2010,colombia,Some College,681.0
2010,ecuador,BA or More,1140.0
2010,ecuador,HS,634.0
2010,ecuador,Less than HS,173.0
2010,ecuador,Some College,820.0
2010,guyana/british guiana,HS,140.0
2010,guyana/british guiana,Less than HS,270.0
2010,peru,BA or More,2060.0
2010,peru,HS,2112.0
2010,peru,Less than HS,923.0
2010,peru,Some College,1603.0
2010,uruguay,Some College,228.0
2010,venezuela,BA or More,686.0
2010,venezuela,HS,72.0
2010,venezuela,Some College,485.0
2010,"south america, ns",Some College,144.0
2010,denmark,BA or More,593.0
2010,denmark,Some College,208.0
2010,finland,BA or More,327.0
2010,iceland,Some College,142.0
2010,norway,BA or More,250.0
2010,sweden,BA or More,1240.0
2010,sweden,HS,242.0
2010,sweden,Less than HS,120.0
2010,sweden,Some College,655.0
2010,england,BA or More,2276.0
2010,england,HS,615.0
2010,england,Some College,1044.0
2010,scotland,HS,73.0
2010,scotland,Less than HS,59.0
2010,"united kingdom, ns",BA or More,4045.0
2010,"united kingdom, ns",HS,786.0
2010,"united kingdom, ns",Less than HS,169.0
2010,"united kingdom, ns",Some College,851.0
2010,ireland,BA or More,828.0
2010,ireland,HS,256.0
2010,ireland,Some College,291.0
2010,northern ireland,BA or More,734.0
2010,belgium,BA or More,172.0
2010,belgium,Some College,286.0
2010,france,BA or More,4386.0
2010,france,HS,493.0
2010,france,Some College,642.0
2010,netherlands,BA or More,1043.0
2010,netherlands,Less than HS,81.0
2010,switzerland,BA or More,465.0
2010,switzerland,HS,94.0
2010,switzerland,Some College,590.0
2010,albania,BA or More,106.0
2010,albania,Less than HS,338.0
2010,greece,HS,81.0
2010,macedonia,BA or More,95.0
2010,italy,BA or More,2165.0
2010,italy,HS,59.0
2010,italy,Less than HS,60.0
2010,italy,Some College,1216.0
2010,portugal,BA or More,539.0
2010,portugal,Less than HS,46.0
2010,azores,Some College,81.0
2010,spain,BA or More,1112.0
2010,spain,HS,267.0
2010,spain,Less than HS,150.0
2010,spain,Some College,1308.0
2010,austria,BA or More,392.0
2010,austria,Some College,274.0
2010,bulgaria,BA or More,861.0
2010,bulgaria,Less than HS,80.0
2010,slovakia,BA or More,465.0
2010,slovakia,Some College,86.0
2010,czech republic,BA or More,80.0
2010,czech republic,Some College,166.0
2010,germany,BA or More,4213.0
2010,germany,HS,1116.0
2010,germany,Less than HS,189.0
2010,germany,Some College,2029.0
2010,hungary,BA or More,508.0
2010,hungary,HS,71.0
2010,hungary,Less than HS,109.0
2010,hungary,Some College,628.0
2010,poland,BA or More,1487.0
2010,poland,Some College,757.0
2010,romania,BA or More,1762.0
2010,romania,HS,328.0
2010,romania,Some College,465.0
2010,yugoslavia,BA or More,143.0
2010,yugoslavia,Some College,1109.0
2010,croatia,Some College,141.0
2010,bosnia,BA or More,269.0
2010,bosnia,HS,424.0
2010,bosnia,Some College,107.0
2010,estonia,BA or More,63.0
2010,latvia,BA or More,88.0
2010,latvia,Some College,284.0
2010,lithuania,BA or More,170.0
2010,other ussr/russia,BA or More,3539.0
2010,other ussr/russia,HS,584.0
2010,other ussr/russia,Less than HS,326.0
2010,other ussr/russia,Some College,900.0
2010,byelorussia,BA or More,582.0
2010,byelorussia,HS,198.0
2010,byelorussia,Less than HS,57.0
2010,byelorussia,Some College,247.0
2010,moldavia,BA or More,393.0
2010,moldavia,HS,517.0
2010,moldavia,Less than HS,495.0
2010,moldavia,Some College,308.0
2010,ukraine,BA or More,1593.0
2010,ukraine,HS,1373.0
2010,ukraine,Less than HS,123.0
2010,ukraine,Some College,2159.0
2010,armenia,BA or More,2494.0
2010,armenia,HS,1421.0
2010,armenia,Less than HS,753.0
2010,armenia,Some College,2726.0
2010,kazakhstan,BA or More,79.0
2010,kazakhstan,Some College,346.0
2010,uzbekistan,BA or More,206.0
2010,uzbekistan,HS,76.0
2010,uzbekistan,Less than HS,135.0
2010,uzbekistan,Some College,838.0
2010,"ussr, ns",BA or More,557.0
2010,"europe, ns",BA or More,93.0
2010,china,BA or More,25700.0
2010,china,HS,20437.0
2010,china,Less than HS,17486.0
2010,china,Some College,22326.0
2010,hong kong,BA or More,1219.0
2010,hong kong,HS,614.0
2010,hong kong,Less than HS,639.0
2010,hong kong,Some College,2011.0
2010,taiwan,BA or More,10757.0
2010,taiwan,HS,2135.0
2010,taiwan,Less than HS,897.0
2010,taiwan,Some College,3212.0
2010,japan,BA or More,8405.0
2010,japan,HS,2151.0
2010,japan,Less than HS,128.0
2010,japan,Some College,6761.0
2010,korea,BA or More,25365.0
2010,korea,HS,4636.0
2010,korea,Less than HS,1416.0
2010,korea,Some College,12200.0
2010,"east asia, ns",BA or More,475.0
2010,"east asia, ns",HS,297.0
2010,"east asia, ns",Some College,160.0
2010,cambodia (kampuchea),BA or More,315.0
2010,cambodia (kampuchea),HS,520.0
2010,cambodia (kampuchea),Less than HS,1902.0
2010,cambodia (kampuchea),Some College,737.0
2010,indonesia,BA or More,1656.0
2010,indonesia,HS,1513.0
2010,indonesia,Less than HS,153.0
2010,indonesia,Some College,2028.0
2010,laos,HS,908.0
2010,laos,Less than HS,1803.0
2010,laos,Some College,581.0
2010,malaysia,BA or More,1826.0
2010,malaysia,Less than HS,279.0
2010,malaysia,Some College,138.0
2010,philippines,BA or More,41701.0
2010,philippines,HS,12107.0
2010,philippines,Less than HS,6010.0
2010,philippines,Some College,22224.0
2010,singapore,BA or More,1355.0
2010,singapore,HS,219.0
2010,singapore,Some College,811.0
2010,thailand,BA or More,3139.0
2010,thailand,HS,1151.0
2010,thailand,Less than HS,1043.0
2010,thailand,Some College,1779.0
2010,vietnam,BA or More,3999.0
2010,vietnam,HS,9225.0
2010,vietnam,Less than HS,11130.0
2010,vietnam,Some College,9894.0
2010,afghanistan,BA or More,95.0
2010,afghanistan,HS,831.0
2010,afghanistan,Less than HS,403.0
2010,afghanistan,Some College,478.0
2010,india,BA or More,54398.0
2010,india,HS,4452.0
2010,india,Less than HS,7209.0
2010,india,Some College,4972.0
2010,bangladesh,BA or More,781.0
2010,bangladesh,HS,197.0
2010,bangladesh,Less than HS,540.0
2010,bangladesh,Some College,50.0
2010,burma (myanmar),BA or More,718.0
2010,burma (myanmar),HS,233.0
2010,burma (myanmar),Less than HS,734.0
2010,burma (myanmar),Some College,304.0
2010,pakistan,BA or More,1526.0
2010,pakistan,HS,801.0
2010,pakistan,Less than HS,460.0
2010,pakistan,Some College,881.0
2010,sri lanka (ceylon),HS,648.0
2010,sri lanka (ceylon),Less than HS,103.0
2010,sri lanka (ceylon),Some College,364.0
2010,iran,BA or More,7061.0
2010,iran,HS,5092.0
2010,iran,Less than HS,3089.0
2010,iran,Some College,3638.0
2010,nepal,BA or More,1057.0
2010,nepal,HS,688.0
2010,nepal,Less than HS,234.0
2010,nepal,Some College,537.0
2010,iraq,BA or More,3619.0
2010,iraq,HS,3556.0
2010,iraq,Less than HS,3328.0
2010,iraq,Some College,1666.0
2010,israel/palestine,BA or More,2101.0
2010,israel/palestine,HS,1454.0
2010,israel/palestine,Some College,589.0
2010,jordan,BA or More,206.0
2010,jordan,Less than HS,58.0
2010,jordan,Some College,117.0
2010,kuwait,BA or More,122.0
2010,kuwait,HS,142.0
2010,kuwait,Some College,331.0
2010,lebanon,BA or More,326.0
2010,lebanon,HS,469.0
2010,lebanon,Less than HS,169.0
2010,lebanon,Some College,513.0
2010,saudi arabia,BA or More,1833.0
2010,saudi arabia,HS,72.0
2010,saudi arabia,Less than HS,131.0
2010,saudi arabia,Some College,1900.0
2010,syria,BA or More,171.0
2010,syria,HS,789.0
2010,syria,Less than HS,640.0
2010,syria,Some College,608.0
2010,turkey,BA or More,2658.0
2010,turkey,HS,989.0
2010,turkey,Less than HS,76.0
2010,turkey,Some College,697.0
2010,yemen arab republic (north),BA or More,166.0
2010,yemen arab republic (north),HS,615.0
2010,yemen arab republic (north),Less than HS,613.0
2010,yemen arab republic (north),Some College,188.0
2010,"asia, nec/ns",BA or More,1007.0
2010,"asia, nec/ns",HS,683.0
2010,"asia, nec/ns",Less than HS,857.0
2010,"asia, nec/ns",Some College,1242.0
2010,algeria,Less than HS,82.0
2010,egypt/united arab rep,BA or More,1661.0
2010,egypt/united arab rep,HS,1881.0
2010,egypt/united arab rep,Less than HS,81.0
2010,egypt/united arab rep,Some College,1039.0
2010,morocco,BA or More,92.0
2010,morocco,Less than HS,376.0
2010,morocco,Some College,586.0
2010,sudan,Less than HS,122.0
2010,"north africa, ns",BA or More,921.0
2010,"north africa, ns",HS,557.0
2010,ghana,BA or More,142.0
2010,ghana,Less than HS,100.0
2010,ghana,Some College,520.0
2010,guinea,BA or More,80.0
2010,liberia,HS,397.0
2010,liberia,Less than HS,68.0
2010,liberia,Some College,178.0
2010,nigeria,BA or More,1075.0
2010,nigeria,HS,529.0
2010,nigeria,Less than HS,163.0
2010,nigeria,Some College,335.0
2010,sierra leone,BA or More,71.0
2010,sierra leone,HS,108.0
2010,sierra leone,Less than HS,313.0
2010,sierra leone,Some College,227.0
2010,"western africa, ns",Less than HS,107.0
2010,"western africa, ns",Some College,359.0
2010,ethiopia,BA or More,486.0
2010,ethiopia,HS,1187.0
2010,ethiopia,Less than HS,238.0
2010,ethiopia,Some College,1573.0
2010,kenya,BA or More,151.0
2010,kenya,HS,165.0
2010,kenya,Some College,996.0
2010,somalia,Some College,130.0
2010,tanzania,BA or More,53.0
2010,tanzania,Some College,85.0
2010,uganda,BA or More,253.0
2010,uganda,Less than HS,92.0
2010,zimbabwe,BA or More,70.0
2010,"eastern africa, nec/ns",BA or More,199.0
2010,"eastern africa, nec/ns",HS,494.0
2010,"eastern africa, nec/ns",Less than HS,127.0
2010,"eastern africa, nec/ns",Some College,306.0
2010,eritrea,HS,72.0
2010,eritrea,Some College,141.0
2010,cameroon,BA or More,86.0
2010,cameroon,HS,76.0
2010,cameroon,Some College,238.0
2010,south africa (union of),BA or More,494.0
2010,south africa (union of),HS,95.0
2010,south africa (union of),Some College,876.0
2010,"africa, ns/nec",BA or More,424.0
2010,"africa, ns/nec",Less than HS,63.0
2010,"africa, ns/nec",Some College,324.0
2010,australia,BA or More,3968.0
2010,australia,HS,803.0
2010,australia,Less than HS,382.0
2010,australia,Some College,1125.0
2010,new zealand,BA or More,593.0
2010,new zealand,HS,217.0
2010,new zealand,Some College,331.0
2010,fiji,BA or More,319.0
2010,fiji,HS,868.0
2010,fiji,Less than HS,315.0
2010,fiji,Some College,1885.0
2010,tonga,HS,220.0
2010,micronesia,Some College,416.0
2010,other n.e.c,BA or More,330.0
2010,other n.e.c,Less than HS,364.0
